2023-05-15 15:56:18,359 INFO    StreamThr :47675 [internal.py:wandb_internal():86] W&B internal server running at pid: 47675, started at: 2023-05-15 15:56:18.358232
2023-05-15 15:56:24,747 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:24,747 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-15 15:56:24,747 INFO    HandlerThread:47675 [system_monitor.py:finish():190] Stopping system monitor
2023-05-15 15:56:24,747 DEBUG   SystemMonitor:47675 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-15 15:56:24,747 INFO    HandlerThread:47675 [interfaces.py:finish():202] Joined cpu monitor
2023-05-15 15:56:24,748 DEBUG   SystemMonitor:47675 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-15 15:56:24,748 INFO    HandlerThread:47675 [interfaces.py:finish():202] Joined disk monitor
2023-05-15 15:56:24,748 DEBUG   SystemMonitor:47675 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-15 15:56:24,748 INFO    HandlerThread:47675 [interfaces.py:finish():202] Joined gpuapple monitor
2023-05-15 15:56:24,748 INFO    HandlerThread:47675 [interfaces.py:finish():202] Joined memory monitor
2023-05-15 15:56:24,748 INFO    HandlerThread:47675 [interfaces.py:finish():202] Joined network monitor
2023-05-15 15:56:24,748 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:24,748 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-15 15:56:24,748 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 3
2023-05-15 15:56:24,748 DEBUG   SenderThread:47675 [sender.py:send():375] send: telemetry
2023-05-15 15:56:24,748 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:24,748 DEBUG   SenderThread:47675 [sender.py:send():375] send: stats
2023-05-15 15:56:24,748 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-15 15:56:24,749 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:24,749 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-15 15:56:24,749 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 4
2023-05-15 15:56:24,749 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:24,749 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-15 15:56:24,749 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:24,749 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-15 15:56:24,749 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 5
2023-05-15 15:56:24,749 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:24,749 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-15 15:56:24,749 DEBUG   SenderThread:47675 [sender.py:send():375] send: summary
2023-05-15 15:56:24,749 INFO    SenderThread:47675 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-15 15:56:24,749 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:24,749 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-15 15:56:24,749 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 6
2023-05-15 15:56:24,749 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:24,749 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-15 15:56:24,749 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:24,749 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-15 15:56:24,751 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 15:56:24,991 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 7
2023-05-15 15:56:24,991 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:24,991 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-15 15:56:24,991 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:24,991 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-15 15:56:25,017 INFO    Thread-12 :47675 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/wandb-summary.json
2023-05-15 15:56:25,017 INFO    Thread-12 :47675 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/config.yaml
2023-05-15 15:56:25,556 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 8
2023-05-15 15:56:25,557 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:25,557 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-15 15:56:25,557 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:25,557 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-15 15:56:25,565 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 9
2023-05-15 15:56:25,566 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:25,566 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-15 15:56:25,566 DEBUG   SenderThread:47675 [sender.py:send():375] send: artifact
2023-05-15 15:56:25,752 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 15:56:26,019 INFO    Thread-12 :47675 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/output.log
2023-05-15 15:56:26,921 INFO    wandb-upload_0:47675 [upload_job.py:push():95] Uploaded file /Users/tam/Library/Application Support/wandb/artifacts/staging/tmpawh57fro
2023-05-15 15:56:26,930 INFO    wandb-upload_1:47675 [upload_job.py:push():95] Uploaded file /Users/tam/Library/Application Support/wandb/artifacts/staging/tmpuelmzpiu
2023-05-15 15:56:28,273 INFO    SenderThread:47675 [sender.py:send_artifact():1474] sent artifact job-https___github.com_reiamt_thesis_rl.git_experiment_sac_discrete.py - {'id': 'QXJ0aWZhY3Q6NDU1NzY2ODQ1', 'digest': '2727ca63d4706afce7b44675b522cc4c', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY5NDgwNjk5', 'latestArtifact': None}, 'version': 'latest'}
2023-05-15 15:56:28,273 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:28,273 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-15 15:56:28,273 INFO    SenderThread:47675 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-15 15:56:29,028 INFO    SenderThread:47675 [dir_watcher.py:finish():395] scan: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files
2023-05-15 15:56:29,029 INFO    SenderThread:47675 [dir_watcher.py:finish():409] scan save: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/requirements.txt requirements.txt
2023-05-15 15:56:29,030 INFO    SenderThread:47675 [dir_watcher.py:finish():409] scan save: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/output.log output.log
2023-05-15 15:56:29,034 INFO    SenderThread:47675 [dir_watcher.py:finish():409] scan save: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/config.yaml config.yaml
2023-05-15 15:56:29,037 INFO    SenderThread:47675 [dir_watcher.py:finish():409] scan save: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/wandb-summary.json wandb-summary.json
2023-05-15 15:56:29,038 INFO    SenderThread:47675 [dir_watcher.py:finish():409] scan save: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/conda-environment.yaml conda-environment.yaml
2023-05-15 15:56:29,041 INFO    SenderThread:47675 [dir_watcher.py:finish():409] scan save: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/wandb-metadata.json wandb-metadata.json
2023-05-15 15:56:29,042 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 10
2023-05-15 15:56:29,042 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 15:56:29,045 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:29,048 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-15 15:56:29,049 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:29,049 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 10
2023-05-15 15:56:29,049 INFO    SenderThread:47675 [file_pusher.py:finish():167] shutting down file pusher
2023-05-15 15:56:29,483 INFO    wandb-upload_0:47675 [upload_job.py:push():137] Uploaded file /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/requirements.txt
2023-05-15 15:56:29,543 INFO    wandb-upload_1:47675 [upload_job.py:push():137] Uploaded file /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/output.log
2023-05-15 15:56:29,608 INFO    wandb-upload_2:47675 [upload_job.py:push():137] Uploaded file /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/config.yaml
2023-05-15 15:56:29,608 INFO    wandb-upload_4:47675 [upload_job.py:push():137] Uploaded file /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/conda-environment.yaml
2023-05-15 15:56:29,609 INFO    wandb-upload_3:47675 [upload_job.py:push():137] Uploaded file /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/files/wandb-summary.json
2023-05-15 15:56:29,813 INFO    Thread-11 :47675 [sender.py:transition_state():626] send defer: 11
2023-05-15 15:56:29,814 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:29,814 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 11
2023-05-15 15:56:29,814 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:29,814 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 11
2023-05-15 15:56:29,814 INFO    SenderThread:47675 [file_pusher.py:join():172] waiting for file pusher
2023-05-15 15:56:29,814 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 12
2023-05-15 15:56:29,814 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:29,814 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 12
2023-05-15 15:56:29,814 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:29,814 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 12
2023-05-15 15:56:30,218 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 13
2023-05-15 15:56:30,219 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:30,219 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 13
2023-05-15 15:56:30,220 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:30,220 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 13
2023-05-15 15:56:30,220 INFO    SenderThread:47675 [sender.py:transition_state():626] send defer: 14
2023-05-15 15:56:30,220 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: defer
2023-05-15 15:56:30,221 DEBUG   SenderThread:47675 [sender.py:send():375] send: final
2023-05-15 15:56:30,221 INFO    HandlerThread:47675 [handler.py:handle_request_defer():170] handle defer: 14
2023-05-15 15:56:30,221 DEBUG   SenderThread:47675 [sender.py:send():375] send: footer
2023-05-15 15:56:30,221 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: defer
2023-05-15 15:56:30,221 INFO    SenderThread:47675 [sender.py:send_request_defer():622] handle sender defer: 14
2023-05-15 15:56:30,223 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 15:56:30,223 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: server_info
2023-05-15 15:56:30,223 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 15:56:30,224 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: get_summary
2023-05-15 15:56:30,224 DEBUG   SenderThread:47675 [sender.py:send_request():402] send_request: server_info
2023-05-15 15:56:30,224 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: sampled_history
2023-05-15 15:56:30,382 DEBUG   HandlerThread:47675 [handler.py:handle_request():144] handle_request: shutdown
2023-05-15 15:56:30,382 INFO    HandlerThread:47675 [handler.py:finish():845] shutting down handler
2023-05-15 15:56:31,229 INFO    WriterThread:47675 [datastore.py:close():298] close: /Users/tam/Documents/thesis/thesis_rl/wandb/run-20230515_155618-xg3wso60/run-xg3wso60.wandb
2023-05-15 15:56:31,385 INFO    SenderThread:47675 [sender.py:finish():1550] shutting down sender
2023-05-15 15:56:31,385 INFO    SenderThread:47675 [file_pusher.py:finish():167] shutting down file pusher
2023-05-15 15:56:31,385 INFO    SenderThread:47675 [file_pusher.py:join():172] waiting for file pusher
